stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopArea:PRMI,"Pyramide",,47.20812351,-1.49280625,,,1,,
StopArea:PRNE,"Perrines",,47.22763193,-1.51548924,,,1,,
StopArea:PROU,"Pont-Rousseau-Martyrs",,47.19242012,-1.54757281,,,1,,
StopArea:PRRI,"Perrières",,47.30944669,-1.55197896,,,1,,
StopArea:PRSS,"Pressoir",,47.12364032,-1.63892195,,,1,,
StopArea:PRTE,"Portereau",,47.16730498,-1.50150894,,,1,,
StopArea:PRUT,"Proutière",,47.19783496,-1.78068777,,,1,,
StopArea:PRZE,"Porte de Rezé",,47.15716224,-1.54079053,,,1,,
StopArea:PSAU,"Porte de Sautron",,47.25079554,-1.61874600,,,1,,
StopArea:PSCE,"Plaisance",,47.24007750,-1.59110200,,,1,,
StopArea:PSEV,"Parc de la Sèvre",,47.16444225,-1.47925036,,,1,,
StopArea:PSIN,"Pasteur",,47.20098683,-1.67863326,,,1,,
StopArea:PSLI,"Plessis Cellier",,47.20300141,-1.60464037,,,1,,
StopArea:PSME,"Place St Méen",,47.31922092,-1.34728328,,,1,,
StopArea:PSOR,"Prières",,47.15008877,-1.52615191,,,1,,
StopArea:PSPO,"Parc des Sports",,47.26054278,-1.44906847,,,1,,
StopArea:PSUD,"Pôle Sud",,47.18888878,-1.46989534,,,1,,
StopArea:PTBO,"Petit Bois",,47.18541245,-1.67838988,,,1,,
StopArea:PTCH,"Patache",,47.27095614,-1.61917944,,,1,,
StopArea:PTEC,"Polytech'",,47.28083125,-1.51363341,,,1,,
StopArea:PTGO,"Poitou",,47.20980829,-1.46913668,,,1,,
StopArea:PTIS,"Plessis Tison",,47.23666684,-1.53346310,,,1,,
StopArea:PTLA,"CES Petite Lande",,47.17794233,-1.54956064,,,1,,
StopArea:PTNE,"Platanes",,47.24560617,-1.52471966,,,1,,
StopArea:PTON,"Portillon",,47.14966540,-1.46856042,,,1,,
StopArea:PTPS,"Printemps",,47.18850756,-1.50038685,,,1,,
StopArea:PTQQ,"Portricq",,47.26508661,-1.52123154,,,1,,
StopArea:PTRE,"Portereau",,47.19323576,-1.47733928,,,1,,
StopArea:PTUR,"Pâtures",,47.30443488,-1.55638074,,,1,,
StopArea:PTVI,"Pâtis Viaud",,47.13859320,-1.45747884,,,1,,
StopArea:PTYY,"Planty",,47.17526907,-1.49494731,,,1,,
StopArea:PUCH,"Pluchets",,47.21858103,-1.65443833,,,1,,
StopArea:PVIL,"Petit Village",,47.21700643,-1.65048707,,,1,,
StopArea:PVLO,"Pavillon",,47.14358417,-1.67934761,,,1,,
StopArea:PVTO,"Porte de Vertou",,47.18112627,-1.50567017,,,1,,
StopArea:QANT,"Quai des Antilles",,47.20374641,-1.56954034,,,1,,
StopArea:QBNA,"Quai Brunais",,47.19646578,-1.66955890,,,1,,
StopArea:QSCO,"Quai surcouf",,47.19490685,-1.57788061,,,1,,
StopArea:QTNE,"Quintaine",,47.21672120,-1.46434108,,,1,,
StopArea:RABI,"Rabine",,47.26075015,-1.64356226,,,1,,
StopArea:RAGO,"Ragon",,47.16511879,-1.54255518,,,1,,
StopArea:RAVA,"Ravardière",,47.18379560,-1.66532092,,,1,,
StopArea:RAZA,"Ranzay",,47.25335639,-1.53068036,,,1,,
StopArea:RBAL,"Roche Ballue",,47.17953387,-1.65575479,,,1,,
StopArea:RBHI,"René Bouhier",,47.20990103,-1.57131140,,,1,,
StopArea:RBNI,"Robinière",,47.16373655,-1.53545595,,,1,,
StopArea:RBRN,"René Bernier",,47.19394244,-1.49945517,,,1,,
StopArea:RCAS,"René Cassin",,47.26481011,-1.57384404,,,1,,
StopArea:RCER,"Rocher",,47.21315293,-1.63949256,,,1,,
StopArea:RCHE,"Rocher",,47.16951806,-1.50536552,,,1,,
StopArea:RCPE,"Route de la Chapelle",,47.25449556,-1.57629088,,,1,,
StopArea:RCUU,"Rochu",,47.21510115,-1.66647291,,,1,,
StopArea:RDFY,"Raoul Dufy",,47.22271825,-1.59961481,,,1,,
StopArea:RDGO,"Radigois",,47.19305249,-1.51802149,,,1,,
StopArea:RDMV,"Rue de Mauves",,47.27152739,-1.43264535,,,1,,
StopArea:RDNT,"Rue de Nantes",,47.15107676,-1.53427678,,,1,,
StopArea:REDR,"Redras",,47.16458751,-1.50197447,,,1,,
StopArea:REFR,"Réfractaires",,47.30306169,-1.54687998,,,1,,
StopArea:RETA,"Retas",,47.15485606,-1.53705860,,,1,,
StopArea:REYN,"Reynière",,47.25612645,-1.57865918,,,1,,
StopArea:RGNI,"Reigniers",,47.13689914,-1.46514607,,,1,,
StopArea:RIND,"Rue d'Indre",,47.20401138,-1.66418944,,,1,,
StopArea:RIVI,"Rivière",,47.21507998,-1.47585629,,,1,,
StopArea:RLEA,"Rouleaux",,47.20009287,-1.46606724,,,1,,
StopArea:RLON,"Rennes-Longchamp",,47.23865543,-1.57063549,,,1,,
StopArea:RMAU,"Roche Maurice",,47.19631886,-1.61828778,,,1,,
StopArea:RMNE,"Romanet",,47.21187936,-1.60885800,,,1,,
StopArea:RNAN,"Renan",,47.21631491,-1.61302404,,,1,,
StopArea:RNIE,"Rinière",,47.12905932,-1.63589246,,,1,,
StopArea:RNLT,"Renault",,47.26324468,-1.49543208,,,1,,
StopArea:RNRE,"Renaudières",,47.29948308,-1.50796107,,,1,,
StopArea:RNTI,"Reinetière",,47.25689832,-1.49127320,,,1,,
StopArea:ROCA,"Rocade",,47.16334141,-1.47441804,,,1,,
StopArea:ROET,"Rouet",,47.14826668,-1.52139985,,,1,,
StopArea:RPAR,"Rond-Point de Paris",,47.23404038,-1.53657884,,,1,,
StopArea:RPBL,"République",,47.20560265,-1.55460917,,,1,,
StopArea:RPCH,"Repos de Chasse",,47.21655958,-1.59797194,,,1,,
StopArea:RPSI,"Ripossière",,47.19159708,-1.53456459,,,1,,
StopArea:RQIO,"Trentemoult-Roquios",,47.19555860,-1.58255320,,,1,,
StopArea:RREN,"Rond-Point de Rennes",,47.23322804,-1.56600754,,,1,,
StopArea:RROL,"Romain Rolland",,47.20682008,-1.61004325,,,1,,
StopArea:RSCO,"Robert Scott",,47.18699913,-1.45892796,,,1,,
StopArea:RSLI,"Rousselière",,47.17565873,-1.51835430,,,1,,
StopArea:RSNB,"Rosenberg",,47.23559878,-1.65980796,,,1,,
StopArea:RSRA,"Roseraie",,47.26079610,-1.52833053,,,1,,
StopArea:RTSC,"Recteur Schmitt",,47.25231631,-1.55285022,,,1,,
StopArea:RUET,"Ruette",,47.23335669,-1.51127357,,,1,,
StopArea:RVAN,"Rond-Point de Vannes",,47.22956812,-1.57301279,,,1,,
StopArea:RVDI,"Rivaudière",,47.22710048,-1.65031394,,,1,,
StopArea:RVER,"Roches Vertes",,47.18519466,-1.52406118,,,1,,
StopArea:RVRE,"Rivière",,47.25937477,-1.55720037,,,1,,
StopArea:SADU,"Santos Dumont",,47.25959266,-1.56674164,,,1,,
StopArea:SAGL,"St-Aignan-de-Grand-Lieu",,47.12325584,-1.63440654,,,1,,
StopArea:SAIG,"St-Aignan",,47.20803766,-1.57844471,,,1,,
StopArea:SALE,"Salentine",,47.24847494,-1.61024106,,,1,,
StopArea:SAOR,"Sables d'Or",,47.26509240,-1.45587347,,,1,,
StopArea:SAPI,"Saupin",,47.18480285,-1.47634217,,,1,,
StopArea:SATR,"Sautron",,47.26538705,-1.68386822,,,1,,
StopArea:SAUP,"Saupin-Crédit Municipal",,47.21383608,-1.54013913,,,1,,
StopArea:SAVA,"Savarières",,47.20889260,-1.48863198,,,1,,
StopArea:SBAI,"St-Blaise",,47.16730258,-1.46902127,,,1,,
StopArea:SBLL,"Sébilleau",,47.20484325,-1.53169021,,,1,,
StopArea:SBSA,"St-Jean-Baptiste de la Salle",,47.23342883,-1.56007173,,,1,,
StopArea:SCHW,"Schweitzer",,47.29486448,-1.49518502,,,1,,
StopArea:SCLE,"St-Clément",,47.22217173,-1.54669235,,,1,,
StopArea:SCRE,"SCREG",,47.19414178,-1.63966591,,,1,,
StopArea:SDON,"St-Donatien",,47.22941061,-1.54034242,,,1,,
StopArea:SECH,"Schoelcher",,47.22061101,-1.62829767,,,1,,
StopArea:SEIL,"Seil",,47.19388619,-1.57080276,,,1,,
StopArea:SERC,"Sercel",,47.26677060,-1.48959865,,,1,,
StopArea:SEVR,"Sèvres",,47.18616678,-1.52730200,,,1,,
StopArea:SFEL,"St-Félix",,47.23155350,-1.55647735,,,1,,
StopArea:SFRA,"San-Francisco",,47.21798734,-1.51572013,,,1,,
StopArea:SGRA,"Sageran",,47.21963113,-1.57122899,,,1,,
StopArea:SILL,"Sillon de Bretagne",,47.24556434,-1.60843901,,,1,,
StopArea:SINI,"Sinière",,47.22569458,-1.67784354,,,1,,
StopArea:SJAC,"St-Jacques",,47.19401533,-1.53764642,,,1,,
StopArea:SJBO,"St-Jean-de-Boiseau",,47.19585207,-1.72489753,,,1,,
StopArea:SJEA,"St-Jean",,47.19178010,-1.52374341,,,1,,
StopArea:SJPO,"St-Joseph-de-Porterie",,47.26784216,-1.51693176,,,1,,
StopArea:SLAU,"St-Laurent",,47.22357637,-1.59822363,,,1,,
StopArea:SLCE,"Ste-Luce-sur-Loire",,47.25035223,-1.48498474,,,1,,
StopArea:SLDA,"Solidarité",,47.21718879,-1.58744262,,,1,,
StopArea:SLGE,"Salorges",,47.20473102,-1.57503087,,,1,,
StopArea:SLVI,"St-Léger-les-Vignes",,47.13657004,-1.73030412,,,1,,
StopArea:SMAR,"St-Martin",,47.21345415,-1.69305269,,,1,,
StopArea:SMHI,"St-Mihiel",,47.22357055,-1.55342012,,,1,,
StopArea:SMIC,"St-Michel",,47.22414752,-1.64454074,,,1,,
StopArea:SNIC,"St-Nicolas",,47.21580574,-1.55918473,,,1,,
StopArea:SNTA,"Sanitat",,47.21078117,-1.56926084,,,1,,
StopArea:SNUC,"Stade SNUC",,47.22794281,-1.58109165,,,1,,
StopArea:SOCH,"Souchais",,47.30765775,-1.48961477,,,1,,
StopArea:SOEC,"Souchais-Ecole",,47.30367598,-1.49833277,,,1,,
StopArea:SORI,"Sorin",,47.19524682,-1.56786290,,,1,,
StopArea:SOUI,"Souillarderie",,47.23844247,-1.51607750,,,1,,
StopArea:SOWE,"Soweto",,47.23327207,-1.65156746,,,1,,
StopArea:SPHI,"Saphirs",,47.20497251,-1.65725626,,,1,,
StopArea:SPRU,"Sully Prudhomme",,47.23632078,-1.59691320,,,1,,
StopArea:SPSA,"St-Paul-Salengro",,47.18436498,-1.54606358,,,1,,
StopArea:SRDI,"Sarradin",,47.22038566,-1.57022650,,,1,,
StopArea:SRNI,"Les Sorinières",,47.15918543,-1.51809294,,,1,,
StopArea:SRTR,"Sartre",,47.21429811,-1.64023862,,,1,,
StopArea:SSEB,"St-Sébastien-sur-Loire",,47.20740869,-1.50346029,,,1,,
StopArea:SSTA,"St-Stanislas",,47.22281299,-1.55705093,,,1,,
StopArea:STBS,"Stade",,47.19131565,-1.70790343,,,1,,
StopArea:STHR,"Alexandre Vincent-Ste-Thérèse",,47.23268577,-1.57730021,,,1,,
StopArea:STMA,"St-Martin",,47.19929172,-1.59458797,,,1,,
StopArea:STPI,"St-Pierre",,47.21812604,-1.55181863,,,1,,
StopArea:STXU,"St-Exupéry",,47.15289572,-1.59487984,,,1,,
StopArea:SUCO,"Surcouf",,47.26884475,-1.44581947,,,1,,
StopArea:SVAU,"Savaudière",,47.28925918,-1.51477024,,,1,,
StopArea:SVDI,"Solvardière",,47.21811576,-1.64184443,,,1,,
StopArea:SVIN,"Stévin",,47.26005760,-1.63491088,,,1,,
StopArea:SVNN,"Savonnières",,47.19748509,-1.66277648,,,1,,
StopArea:SYRM,"Syrma",,47.27684670,-1.47086712,,,1,,
StopArea:SZAI,"Saulzaie",,47.23107086,-1.63183278,,,1,,
StopArea:TADI,"Taillandier",,47.21434260,-1.71651857,,,1,,
StopArea:TAID,"Toutes Aides",,47.22646431,-1.52347007,,,1,,
StopArea:TBAU,"Thébaudières",,47.31079318,-1.36020747,,,1,,
StopArea:TBCH,"Trébuchet",,47.22018178,-1.54694450,,,1,,
StopArea:TBER,"Tristan Bernard",,47.20580571,-1.46488733,,,1,,
StopArea:TBLY,"Tabarly",,47.19552476,-1.54898736,,,1,,
StopArea:TCHE,"Trois Chênes",,47.25961410,-1.47453446,,,1,,
StopArea:TDGA,"Tredégar",,47.25473351,-1.60369180,,,1,,
StopArea:TEBS,"Tertre",,47.19668985,-1.74452027,,,1,,
StopArea:TEGO,"Tertre",,47.21620349,-1.47183869,,,1,,
StopArea:TEIF,"Tour Eiffel",,47.19958731,-1.75425712,,,1,,
StopArea:TENA,"Tertre",,47.21474269,-1.60833154,,,1,,
StopArea:TERR,"Terray",,47.25182472,-1.52728517,,,1,,
StopArea:THAT,"Théatre",,47.21643537,-1.72870770,,,1,,
StopArea:THCE,"Centre de Thouaré-sur-Loire",,47.26702917,-1.44131167,,,1,,
StopArea:THEB,"Thébaudières",,47.24456294,-1.60611664,,,1,,
StopArea:TILL,"Tillay",,47.22879540,-1.60627659,,,1,,
StopArea:TJOI,"Toutes Joies",,47.22119467,-1.57292964,,,1,,
StopArea:TLDI,"Télindière",,47.19614258,-1.73707782,,,1,,
StopArea:TLSA,"Talensac",,47.22150539,-1.55576593,,,1,,
StopArea:TMET,"Trois Métairies",,47.17639742,-1.50163238,,,1,,
StopArea:TMLI,"Tourmaline",,47.22149603,-1.63294034,,,1,,
StopArea:TMOU,"Trois Moulins",,47.17847503,-1.54444757,,,1,,
StopArea:TMSS,"Trémissinière",,47.23857157,-1.54378367,,,1,,
StopArea:TNVA,"Terre Neuvas",,47.18589150,-1.59135787,,,1,,
StopArea:TOTR,"Tortière",,47.23522257,-1.54962352,,,1,,
StopArea:TPCH,"Terpsichore",,47.28246303,-1.50250131,,,1,,
StopArea:TPOD,"Tripode",,47.20836380,-1.54064405,,,1,,
StopArea:TRCA,"Tréca",,47.25025808,-1.50137929,,,1,,
StopArea:TRIA,"Trianon",,47.27322232,-1.43038312,,,1,,
StopArea:TRNE,"Tribunes",,47.25057746,-1.56965489,,,1,,
StopArea:TROC,"Trocardière",,47.18318725,-1.57026360,,,1,,
StopArea:TRQU,"Terres Quartières",,47.13479051,-1.65923196,,,1,,
StopArea:TTMO,"Trentemoult",,47.19149315,-1.58291617,,,1,,
StopArea:TZEL,"Touzelles",,47.20854324,-1.46653560,,,1,,
StopArea:UBRU,"Usine Brûlée",,47.19494446,-1.63206121,,,1,,
StopArea:UGAZ,"Usine à gaz",,47.19462022,-1.62054080,,,1,,
StopArea:UTLO,"Utrillo",,47.18242954,-1.56336120,,,1,,
StopArea:VAIL,"Vaillant",,47.19962676,-1.67113033,,,1,,
StopArea:VALL,"Vallée",,47.25042573,-1.57678668,,,1,,
StopArea:VARI,"Vincent Auriol",,47.22179776,-1.59227572,,,1,,
StopArea:VCSO,"Vaucanson",,47.21263789,-1.58089624,,,1,,
StopArea:VDCE,"Val du Cens",,47.26108390,-1.66515341,,,1,,
StopArea:VDLO,"Vieux Doulon",,47.23557967,-1.50402844,,,1,,
StopArea:VDNI,"Ville-au-Denis",,47.16269186,-1.62702977,,,1,,
StopArea:VDUR,"Verdure",,47.19591839,-1.65340905,,,1,,
StopArea:VEAG,"Véga",,47.28005981,-1.46355268,,,1,,
StopArea:VEGE,"Verger",,47.29309160,-1.49704348,,,1,,
StopArea:VEIE,"Verrière",,47.27693745,-1.57052304,,,1,,
StopArea:VEPR,"Vesprées",,47.24600009,-1.50213173,,,1,,
StopArea:VERL,"Verlaine",,47.23386817,-1.59488151,,,1,,
StopArea:VEXP,"Village Expo",,47.21490398,-1.61477056,,,1,,
StopArea:VFOU,"Vieux Four",,47.19093184,-1.70087103,,,1,,
StopArea:VGAC,"Vincent Gâche",,47.20633294,-1.54818092,,,1,,
StopArea:VIAR,"Viarme-Talensac",,47.22120257,-1.56259328,,,1,,
StopArea:VILE,"Violettes",,47.19813167,-1.50887313,,,1,,
StopArea:VINE,"Villeneuve",,47.19411407,-1.51320907,,,1,,
StopArea:VISO,"Vison",,47.24421766,-1.50967453,,,1,,
StopArea:VIVI,"Viviers",,47.17308163,-1.48488496,,,1,,
StopArea:VORR,"Val d'Or",,47.24391709,-1.58279107,,,1,,
StopArea:VRIE,"Vrière",,47.28210909,-1.55607767,,,1,,
StopArea:VSCO,"Vincent Scotto",,47.25240959,-1.56608492,,,1,,
StopArea:VTNN,"Vertonne",,47.18699783,-1.49433357,,,1,,
StopArea:VTOU,"Vertou",,47.16947918,-1.47128903,,,1,,
StopArea:VVRE,"Vièvre",,47.19806610,-1.81440774,,,1,,
StopArea:WATT,"Wattignies",,47.20378318,-1.54639010,,,1,,
StopArea:WDIS,"Walt Disney",,47.19488704,-1.49000938,,,1,,
StopArea:XBON,"Croix Bonneau",,47.20961145,-1.59578765,,,1,,
StopArea:XJAN,"Croix Jeannette",,47.17109344,-1.62368918,,,1,,
StopArea:XREZ,"Croix de Rezé",,47.17942763,-1.55891535,,,1,,
StopArea:XSYY,"Croisy",,47.25341677,-1.62634800,,,1,,
StopArea:XTRU,"Croix Truin",,47.19136106,-1.71173896,,,1,,
StopArea:ZENI,"Zénith",,47.23052822,-1.62928013,,,1,,
StopArea:ZIMM,"Zimmer",,47.21002940,-1.65168552,,,1,,
StopArea:ZOLA,"Zola",,47.21381511,-1.58600550,,,1,,
StopPoint:ABDU1,"Abel Durand",,47.22015730,-1.60339246,,,0,StopArea:ABDU,1
StopPoint:ABLA1,"Avenue Blanche",,47.22973100,-1.58942059,,,0,StopArea:ABLA,1
StopPoint:ABLA2,"Avenue Blanche",,47.22956030,-1.58914361,,,0,StopArea:ABLA,1
StopPoint:ACHA1,"Angle Chaillou",,47.26977722,-1.57185211,,,0,StopArea:ACHA,2
StopPoint:ACHA2,"Angle Chaillou",,47.26976827,-1.57211610,,,0,StopArea:ACHA,2
StopPoint:ADBO1,"Audubon",,47.21410125,-1.72337459,,,0,StopArea:ADBO,1
StopPoint:ADBO2,"Audubon",,47.21401606,-1.72323592,,,0,StopArea:ADBO,1
StopPoint:ADE58,"Aimé Delrue",,47.20916811,-1.55037462,,,0,StopArea:ADEL,2
StopPoint:ADE59,"Aimé Delrue",,47.20935225,-1.55025582,,,0,StopArea:ADEL,2
StopPoint:ADEL1,"Aimé Delrue",,47.20927996,-1.55036953,,,0,StopArea:ADEL,1
StopPoint:ADEL2,"Aimé Delrue",,47.20897359,-1.55010672,,,0,StopArea:ADEL,1
StopPoint:ADPI1,"Avenue des Pins",,47.25326073,-1.59670445,,,0,StopArea:ADPI,1
StopPoint:ADPI3,"Avenue des Pins",,47.25367844,-1.59766118,,,0,StopArea:ADPI,1
StopPoint:AECL1,"Aéroclub",,47.15935541,-1.59825918,,,0,StopArea:AECL,2
StopPoint:AECL2,"Aéroclub",,47.15936441,-1.59799574,,,0,StopArea:AECL,2
StopPoint:AEPO1,"Aéroport",,47.15770237,-1.59655315,,,0,StopArea:AEPO,2
StopPoint:AEPO2,"Aéroport",,47.15770687,-1.59642144,,,0,StopArea:AEPO,2
StopPoint:AESP1,"Aérospatiale",,47.16078877,-1.58793208,,,0,StopArea:AESP,2
StopPoint:AESP2,"Aérospatiale",,47.16144912,-1.58705607,,,0,StopArea:AESP,2
StopPoint:AFRA1,"Anatole France",,47.22377294,-1.57126714,,,0,StopArea:AFRA,1
StopPoint:AFRA2,"Anatole France",,47.22376399,-1.57153091,,,0,StopArea:AFRA,2
StopPoint:AFRA3,"Anatole France",,47.22393027,-1.57193969,,,0,StopArea:AFRA,2
StopPoint:AGBE1,"L'Angebert",,47.14054089,-1.45576884,,,0,StopArea:AGBE,2
StopPoint:AGBE2,"L'Angebert",,47.14072927,-1.45551818,,,0,StopArea:AGBE,2
StopPoint:AGV98,"Angevinière",,47.24529886,-1.61093247,,,0,StopArea:AGVI,1
StopPoint:AGV99,"Angevinière",,47.24529886,-1.61093247,,,0,StopArea:AGVI,1
StopPoint:AGVI1,"Angevinière",,47.24515933,-1.61237710,,,0,StopArea:AGVI,1
StopPoint:AGVI2,"Angevinière",,47.24509659,-1.61157887,,,0,StopArea:AGVI,1
StopPoint:AIBU1,"Airbus",,47.15869537,-1.59121199,,,0,StopArea:AIBU,1
StopPoint:AIBU2,"Airbus",,47.15812483,-1.59209450,,,0,StopArea:AIBU,1
StopPoint:AIGU1,"Aiguillon",,47.25447241,-1.49652294,,,0,StopArea:AIGU,1
StopPoint:AIGU2,"Aiguillon",,47.25445925,-1.49691883,,,0,StopArea:AIGU,1
StopPoint:ALDE1,"Allende",,47.17541044,-1.62387641,,,0,StopArea:ALDE,1
StopPoint:ALDE2,"Allende",,47.17525341,-1.62320432,,,0,StopArea:ALDE,1
StopPoint:ALDE3,"Allende",,47.17484419,-1.62462708,,,0,StopArea:ALDE,1
StopPoint:ALNE1,"Aulne",,47.27685201,-1.63893833,,,0,StopArea:ALNE,1
StopPoint:ALNE2,"Aulne",,47.27633116,-1.63837020,,,0,StopArea:ALNE,1
StopPoint:ALOT1,"Allouettes",,47.20185599,-1.60389522,,,0,StopArea:ALOT,1
StopPoint:ALOT2,"Allouettes",,47.20157324,-1.60162773,,,0,StopArea:ALOT,1
StopPoint:AMCA1,"Armoricaine",,47.25859140,-1.64869359,,,0,StopArea:AMCA,1
StopPoint:AMCA2,"Armoricaine",,47.25827307,-1.64747915,,,0,StopArea:AMCA,1
StopPoint:AMER1,"Américains",,47.23612591,-1.56820260,,,0,StopArea:AMER,1
StopPoint:AMER2,"Américains",,47.23577547,-1.56791254,,,0,StopArea:AMER,1
StopPoint:AMOR1,"Ar Mor",,47.22801889,-1.62367286,,,0,StopArea:AMOR,1
StopPoint:AMOR2,"Ar Mor",,47.22836466,-1.62409514,,,0,StopArea:AMOR,1
StopPoint:AMPE1,"Ampère",,47.26077064,-1.55320077,,,0,StopArea:AMPE,1
StopPoint:AMPE2,"Ampère",,47.26076174,-1.55346472,,,0,StopArea:AMPE,1
StopPoint:ANGE1,"Les Anges",,47.27477771,-1.63640188,,,0,StopArea:ANGE,1
StopPoint:ANGE2,"Les Anges",,47.27520418,-1.63709529,,,0,StopArea:ANGE,1
StopPoint:ANTO1,"Antons",,47.25768995,-1.62256356,,,0,StopArea:ANTO,1
StopPoint:ANTO2,"Antons",,47.25784698,-1.62323668,,,0,StopArea:ANTO,1
StopPoint:APAV1,"Apave",,47.22565984,-1.64769437,,,0,StopArea:APAV,1
StopPoint:APAV2,"Apave",,47.22539488,-1.64754241,,,0,StopArea:APAV,1
StopPoint:APER1,"Ampère",,47.30227711,-1.50789738,,,0,StopArea:APER,2
StopPoint:APER2,"Ampère",,47.30209741,-1.50788445,,,0,StopArea:APER,2
StopPoint:APRE1,"Ambroise Paré",,47.22889385,-1.60866390,,,0,StopArea:APRE,1
StopPoint:APRE2,"Ambroise Paré",,47.22907805,-1.60854526,,,0,StopArea:APRE,1
StopPoint:AQUI1,"Aquitaine",,47.20985471,-1.61492638,,,0,StopArea:AQUI,1
StopPoint:AQUI2,"Aquitaine",,47.20976939,-1.61478790,,,0,StopArea:AQUI,1
StopPoint:ARAG1,"Arago",,47.30346079,-1.50480495,,,0,StopArea:ARAG,2
StopPoint:ARAG2,"Arago",,47.30354624,-1.50494350,,,0,StopArea:ARAG,1
StopPoint:ARBO1,"Arbois",,47.25861086,-1.58188396,,,0,StopArea:ARBO,1
StopPoint:ARBO2,"Arbois",,47.25840693,-1.58205422,,,0,StopArea:ARBO,1
StopPoint:ARCA1,"Arcades",,47.21179426,-1.65274239,,,0,StopArea:ARCA,1
StopPoint:ARCA2,"Arcades",,47.21203639,-1.65355356,,,0,StopArea:ARCA,1
StopPoint:ARGO1,"Argonautes",,47.30242198,-1.48182549,,,0,StopArea:ARGO,1
StopPoint:ARGO2,"Argonautes",,47.30242198,-1.48182549,,,0,StopArea:ARGO,1
StopPoint:ARMO1,"Armorique",,47.27148504,-1.44494779,,,0,StopArea:ARMO,2
StopPoint:ARMO2,"Armorique",,47.27147205,-1.44534382,,,0,StopArea:ARMO,2
StopPoint:ATAR1,"Antarès",,47.28171763,-1.45970027,,,0,StopArea:ATAR,1
StopPoint:ATAR2,"Antarès",,47.28171763,-1.45970027,,,0,StopArea:ATAR,1
StopPoint:AUCP1,"La Chapelle Aulnay",,47.30821266,-1.54314964,,,0,StopArea:AUCP,1
StopPoint:AUCP2,"La Chapelle Aulnay",,47.30838347,-1.54342688,,,0,StopArea:AUCP,1
StopPoint:AUCP3,"La Chapelle Aulnay",,47.30814501,-1.54248265,,,0,StopArea:AUCP,1
StopPoint:AUFR1,"L'Aufrère",,47.16804829,-1.52507017,,,0,StopArea:AUFR,2
StopPoint:AUGE1,"Augé",,47.19496578,-1.51736648,,,0,StopArea:AUGE,1
StopPoint:AVEN1,"Aveneaux",,47.23365905,-1.62990901,,,0,StopArea:AVEN,2
StopPoint:AVEN2,"Aveneaux",,47.23291762,-1.63051521,,,0,StopArea:AVEN,2
StopPoint:BABI1,"Barbinière",,47.15958402,-1.48180920,,,0,StopArea:BABI,1
StopPoint:BABI2,"Barbinière",,47.15976810,-1.48169027,,,0,StopArea:BABI,1
StopPoint:BAGA1,"Bagatelle",,47.24345049,-1.62018660,,,0,StopArea:BAGA,2
StopPoint:BAGA2,"Bagatelle",,47.24345501,-1.62005467,,,0,StopArea:BAGA,2
StopPoint:BAIE1,"Babinière",,47.25920497,-1.54620749,,,0,StopArea:BAIE,1
StopPoint:BAIR1,"Bel Air",,47.22578752,-1.55964729,,,0,StopArea:BAIR,1
StopPoint:BAIR2,"Bel Air",,47.22544151,-1.55922545,,,0,StopArea:BAIR,1
StopPoint:BALI1,"Balinière",,47.18625163,-1.55378514,,,0,StopArea:BALI,1
StopPoint:BALI2,"Balinière",,47.18594857,-1.55403792,,,0,StopArea:BALI,1
StopPoint:BALI3,"Balinière",,47.18449776,-1.55448602,,,0,StopArea:BALI,2
StopPoint:BALI4,"Balinière",,47.18454089,-1.55435572,,,0,StopArea:BALI,1
StopPoint:BANS1,"Bois des Anses",,47.24723416,-1.49481369,,,0,StopArea:BANS,1
StopPoint:BANS2,"Bois des Anses",,47.24705446,-1.49480082,,,0,StopArea:BANS,2
StopPoint:BANS3,"Bois des Anses",,47.24660522,-1.49476863,,,0,StopArea:BANS,1
StopPoint:BANS4,"Bois des Anses",,47.24669068,-1.49490701,,,0,StopArea:BANS,1
StopPoint:BARR1,"La Barre",,47.30844177,-1.38295034,,,0,StopArea:BARR,2
StopPoint:BARR2,"La Barre",,47.30881395,-1.38257905,,,0,StopArea:BARR,2
StopPoint:BAS98,"Bastille",,47.17938648,-1.59722149,,,0,StopArea:BAST,2
StopPoint:BAS99,"Bastille",,47.17903610,-1.59693154,,,0,StopArea:BAST,2
StopPoint:BAST1,"Bastille",,47.17903610,-1.59693154,,,0,StopArea:BAST,2
StopPoint:BAST2,"Bastille",,47.17938648,-1.59722149,,,0,StopArea:BAST,2
StopPoint:BATI1,"Batignolles",,47.25552751,-1.52966934,,,0,StopArea:BATI,1
StopPoint:BATI2,"Batignolles",,47.25560851,-1.52993977,,,0,StopArea:BATI,1
StopPoint:BAUG1,"Baugerie",,47.20349417,-1.52088809,,,0,StopArea:BAUG,1
StopPoint:BAUG2,"Baugerie",,47.20378578,-1.52024833,,,0,StopArea:BAUG,1
StopPoint:BAVO1,"Basse Orévière",,47.22049657,-1.65894412,,,0,StopArea:BAVO,1
StopPoint:BAVO2,"Basse Orévière",,47.22040673,-1.65893741,,,0,StopArea:BAVO,1
StopPoint:BBAU1,"Bd Charles Gautier",,47.22227709,-1.60725043,,,0,StopArea:BBAU,2
